ASVid,Group_type,Group,Domain,Stat,phylum,class,order,family,genus,species,TrophicMode
4105fb41b071d3de6e066b66537b2a62,Compartment,Rhizosphere,Bacteria,0.42671347,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Unassigned,Unassigned,
0832aae9288563006d999da014334940,Compartment,Rhizosphere,Bacteria,0.288675135,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_planctomycete,
b3461d99f61130832d3a9ae2cac05f3c,Compartment,Root endosphere,Bacteria,0.558885277,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Unassigned,
92e2a1b1f6d53202660d7b479caa0e02,Compartment,Root endosphere,Bacteria,0.604774984,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome,
dd912fc8737e99ffbc5cf9fe4c366ce3,Compartment,Root endosphere,Bacteria,0.270030862,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,Unassigned,
e86fae396d945e839b9453ab83855f4b,Compartment,Rhizosphere,Bacteria,0.284267622,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium,
ba5180f199a09bc023dd85180fbea35e,Compartment,Root endosphere,Bacteria,0.328599517,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,
8a81ea7748882966df498c32848d27ce,Compartment,Root endosphere,Bacteria,0.306186218,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,Unassigned,
1002c57c048d90dedc0e257c04acbbd9,Compartment,Root endosphere,Bacteria,0.584706434,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Unassigned,
a61d47b47e8d1c66c5658f7949d91312,Compartment,Rhizosphere,Bacteria,0.508343842,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,
08e6204fa4c8b8d4f49881141618872e,Compartment,Root endosphere,Bacteria,0.442690158,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Telmatocola,Telmatocola_sphagniphila,
73d57a080c9f91758c25287a7ca4860a,Compartment,Rhizosphere,Bacteria,0.620519655,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,metagenome,
d6a95f47e55f3549724f0b048f77432e,Compartment,Root endosphere,Bacteria,0.336787657,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,Phormidium_SAG_37.90,Unassigned,
35160fbdfe85a71a1ed2bebd792276f7,Compartment,Root endosphere,Bacteria,0.482812705,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,metagenome,
6eab665331e984f5bc0f73098d12d93a,Compartment,Rhizosphere,Bacteria,0.60935134,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,Unassigned,
bb65b9a1a156a805f2a8249c97071442,Compartment,Rhizosphere,Bacteria,0.562576682,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Unassigned,
e6de82d1d3e1d57633ed7c4c233b6e13,Compartment,Rhizosphere,Bacteria,0.83351236,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unassigned,
259d0279b62c9e359f4eaaf7ea7da3cf,Compartment,Rhizosphere,Bacteria,0.361858396,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,Unassigned,
301aa841cf14b89a72a8eeefe4ecba5c,Compartment,Root endosphere,Bacteria,0.428352937,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,metagenome,
59373ccf9384bc63538432ba0f83ee20,Compartment,Rhizosphere,Bacteria,0.359833693,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Acidobacteria_bacterium,
98b296e9b89b9d75c1fa0b2ea4b2f457,Compartment,Root endosphere,Bacteria,0.270030862,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,Unassigned,
e63429af05359dc820263a66fdce6ed1,Compartment,Root endosphere,Bacteria,0.263822427,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,uncultured_bacterium,
1279e095eb29ff6c76b3548f060ba9b4,Compartment,Rhizosphere,Bacteria,0.306186218,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Unassigned,
b06fb375df07df12c0b95c365f15d654,Compartment,Rhizosphere,Bacteria,0.283805875,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,Unassigned,
716865c7d3c630f2247e2ba1d7aa8dcd,Compartment,Rhizosphere,Bacteria,0.367990036,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,
4146e0b2a5b1091b2a3bc868bec75cd3,Compartment,Rhizosphere,Bacteria,0.731072146,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned,
09d1196ee8580e0f0df71c6720d43948,Compartment,Rhizosphere,Bacteria,0.566468269,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
ae2e29f664361abb9e4693a7c708714e,Compartment,Rhizosphere,Bacteria,0.3385016,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unassigned,
22feb41fbc0fd02ad62e3f6f537009f3,Compartment,Rhizosphere,Bacteria,0.420812706,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,
6ed904e4ac7fe2021de3756c72d2fe83,Compartment,Rhizosphere,Bacteria,0.3385016,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_planctomycete,
270df63834fde154cfb9d6b0e84d1886,Compartment,Rhizosphere,Bacteria,0.63926039,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned,
db60ebe0b691691468f38184952ec2d6,Compartment,Root endosphere,Bacteria,0.823165341,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned,
1e4445d0ec82478bbdad2c87cb4107b1,Compartment,Root endosphere,Bacteria,0.504668821,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Unassigned,
9d96c1de35c41955b3c66efb43774a5e,Compartment,Root endosphere,Bacteria,0.388091167,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Unassigned,Unassigned,
0cb6b554c0ec095751a70c714037d941,Compartment,Root endosphere,Bacteria,0.3385016,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
f7626aa2952cb76d8bb7a922cb2003dd,Compartment,Root endosphere,Bacteria,0.41732221,Chloroflexi,TK10,TK10,TK10,TK10,metagenome,
66d040d84d2f717c412c60adc73a2bb1,Compartment,Rhizosphere,Bacteria,0.288675135,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unassigned,
e772279c21ffdece9a9de6b5ca0367d3,Compartment,Rhizosphere,Bacteria,0.444878261,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,uncultured_bacterium,
a8a4075e1e0ce573116476e3b3812c1b,Compartment,Rhizosphere,Bacteria,0.273394698,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned,
865e9cda8385bff222a8602ade27b897,Compartment,Rhizosphere,Bacteria,0.954056723,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,uncultured_bacterium,
6e4e55a9165e4f5b62283e9f6d745ff8,Compartment,Rhizosphere,Bacteria,0.592250332,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,
d9a62fb0896a604209ada96d2ad403e4,Compartment,Root endosphere,Bacteria,0.301978291,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_delta,
3cab25aef90f263b832f09e433005639,Compartment,Root endosphere,Bacteria,0.306186218,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,
a99cc27708640c7b0ee5f68520015a50,Compartment,Root endosphere,Bacteria,0.288314065,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,metagenome,
428ef10365579ce3430cd5ce9fa2bc48,Compartment,Rhizosphere,Bacteria,0.322748612,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unassigned,
1c6246efa9f42c11365ab775db6cd699,Compartment,Root endosphere,Bacteria,0.791153167,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,uncultured_bacterium,
e9b5566e11e1c5cd96c5b9c8b2ead23e,Compartment,Rhizosphere,Bacteria,0.574207029,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Parafilimonas,uncultured_bacterium,
a276bb4b9dfe82efe0719d5f638fd5c6,Compartment,Root endosphere,Bacteria,0.792213125,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unassigned,
c71240fc77d4fae0b117481d30308aa0,Compartment,Root endosphere,Bacteria,0.399838757,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,metagenome,
c3b87ea06cd34f0e22f4b54682dad686,Compartment,Rhizosphere,Bacteria,0.380496505,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,metagenome,
be9d8a65400f9f45fa49449e7b659cfa,Compartment,Root endosphere,Bacteria,0.321572839,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,Phormidesmis_ANT.L52.6,uncultured_cyanobacterium,
63fc219e9aa0a367cfcd09b72f78fd12,Compartment,Root endosphere,Bacteria,0.507657413,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,uncultured_bacterium,
6e8acb02fc6cfa013a0c3d88eaa5a960,Compartment,Rhizosphere,Bacteria,0.528888969,Chloroflexi,TK10,TK10,TK10,TK10,bacterium_Ellin6519,
14cf91066562ba3c5197cba533147ede,Compartment,Root endosphere,Bacteria,0.332784636,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Unassigned,
26807a742deb89f78040db5a2e5cb05b,Compartment,Root endosphere,Bacteria,0.398441234,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,metagenome,
9a33ca4fb24e07813575e6c5d417bff7,Compartment,Rhizosphere,Bacteria,0.646403846,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Unassigned,Unassigned,
7c7d770573592bf015fdbb6e7654884a,Compartment,Rhizosphere,Bacteria,0.386136828,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unassigned,
f0f053fdffdd6eac299db4bf084d207a,Compartment,Root endosphere,Bacteria,0.410055071,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_bacterium,
214b41bd535f3cb67327f36d06fe35b3,Compartment,Rhizosphere,Bacteria,0.322748612,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,
4e0cc19069c2af41db23b3a83224b896,Compartment,Rhizosphere,Bacteria,0.367990036,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,uncultured_Bacteroidetes,
556306629c5795fe5dd31f5b45f1b382,Compartment,Rhizosphere,Bacteria,0.361557755,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Unassigned,
69b74c70b0a066035658c3584184a495,Compartment,Rhizosphere,Bacteria,0.373464384,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium,
ae16f3705ee4d4b892616eb6d9a1c133,Compartment,Root endosphere,Bacteria,0.470789664,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned,
a6ecec3b538486b0320b8e981dc446f1,Compartment,Root endosphere,Bacteria,0.468399048,Actinobacteriota,Acidimicrobiia,Microtrichales,Unassigned,Unassigned,Unassigned,
e0447de55b42ce4c23cd75b2e5ef91aa,Compartment,Root endosphere,Bacteria,0.806121362,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unassigned,
0ff25d3ea6dc0b29fd197225ae4f0613,Compartment,Root endosphere,Bacteria,0.40824829,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome,
6773bfe3f05b386472fac7c3623fb2f6,Compartment,Root endosphere,Bacteria,0.288675135,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,Unassigned,
5b08e0866dc9f36934c476346661c531,Compartment,Rhizosphere,Bacteria,0.616909735,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,metagenome,
29ae16189f21a8afcac240290f0c1aab,Compartment,Root endosphere,Bacteria,0.49009863,Actinobacteriota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinospica,uncultured_bacterium,
d8d84cfa26b5d90ea5b6ec796a286c38,Compartment,Rhizosphere,Bacteria,0.735980072,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,Unassigned,
633f7a9a7eef31cc76edc580bb318348,Compartment,Rhizosphere,Bacteria,0.322748612,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,Unassigned,
5679ec0451b26c5e96a5503f41b0467f,Compartment,Root endosphere,Bacteria,0.443648651,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Unassigned,
a2047434c139d6608b7b00b87e7ddb31,Compartment,Root endosphere,Bacteria,0.353553391,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Unassigned,Unassigned,
5f7ee92491b522a56a831e6f55936859,Compartment,Rhizosphere,Bacteria,0.474891218,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,Unassigned,
b05e0c9e3110ec1862e3d7bca6a7b3e1,Compartment,Rhizosphere,Bacteria,0.288675135,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned,
66a58289cdaadf475dd50510e314b42f,Compartment,Root endosphere,Bacteria,0.290325663,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,uncultured_bacterium,
58591685be3ed5232ebaf2b5a7759b1a,Compartment,Rhizosphere,Bacteria,0.450021079,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Unassigned,
b9dc49eca6ff80a240109aa29d78f0ae,Compartment,Rhizosphere,Bacteria,0.346241304,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_bacterium,
ffbae2e1c277c8ce9787cce8e6d84ae6,Compartment,Rhizosphere,Bacteria,0.367990036,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Unassigned,
a9163d86110fac3a188dad703f57a00a,Compartment,Root endosphere,Bacteria,0.443398175,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Unassigned,
41be2ef0c074de281e6ac8a145dd2b67,Compartment,Rhizosphere,Bacteria,0.659144006,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,Unassigned,
d03d0947984ccaf5ed8fd0df4bd1c674,Compartment,Root endosphere,Bacteria,0.381281337,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Parafrigoribacterium,uncultured_bacterium,
29c23d9a94f3279c6f7e509eb132086b,Compartment,Rhizosphere,Bacteria,0.540440961,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,Unassigned,
ffbe3f6d5e755292bed9d04a7dbca8f4,Compartment,Rhizosphere,Bacteria,0.293384665,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium,
ce7e7595297c7de662fbd56c7338140e,Compartment,Rhizosphere,Bacteria,0.31945388,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium,
b727609a24fd23b9476d7782c9dc8453,Compartment,Root endosphere,Bacteria,0.563413395,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned,
38661725e53200a5a568e9b763c6c6de,Compartment,Rhizosphere,Bacteria,0.456435465,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,Unassigned,
78b7b597829fb7d37ae0fa0605cb4e8c,Compartment,Rhizosphere,Bacteria,0.907147544,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium,
cc5b5e9002a84924fc1afdafe26fc474,Compartment,Rhizosphere,Bacteria,0.607982613,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,uncultured_bacterium,
29afb489b616f6ecbca5fee84cdcc3e3,Compartment,Root endosphere,Bacteria,0.31243448,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
04f84caaedacb7e0f10e4f6ab648fc77,Compartment,Rhizosphere,Bacteria,0.416478783,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,AKYG1722,Unassigned,
f95770e37df044e82eba769fb90a6003,Compartment,Root endosphere,Bacteria,0.540356117,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,metagenome,
03d32528404baa72d02a8e3cf925dca8,Compartment,Rhizosphere,Bacteria,0.697174741,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Unassigned,
0343a210aa46cbfa808ec75247923260,Compartment,Rhizosphere,Bacteria,0.312712513,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III,uncultured_Mollicutes,
6008000d18aa4b1558a6d59d3e0603e1,Compartment,Rhizosphere,Bacteria,0.284910127,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,Unassigned,
a1ef5c76c2a30a371b3b2a6a6063a28a,Compartment,Rhizosphere,Bacteria,0.367686188,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_actinobacterium,
d3ae5dec4a0339a28260859b626a49c4,Compartment,Root endosphere,Bacteria,0.354711446,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,uncultured_bacterium,
65f9f9e58a51fe9d6a6ce5d21a1df261,Compartment,Rhizosphere,Bacteria,0.395284708,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter_sp.,
456bb7a3ec863cbcf990010378037ac6,Compartment,Root endosphere,Bacteria,0.901218779,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,
c018ee01b118d2793196e079aca6938a,Compartment,Root endosphere,Bacteria,0.3385016,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Aetherobacter,uncultured_bacterium,
bc7a73a272a467d7fedabfaa49baae62,Compartment,Rhizosphere,Bacteria,0.443165391,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_Gemmatimonadaceae,
c2a5ac30e8d04178f4b72125f8c4815e,Compartment,Rhizosphere,Bacteria,0.763258602,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured_bacterium,
c1422efaf4d6307b1bde52aae69741a1,Compartment,Rhizosphere,Bacteria,0.825216275,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
f90491ff58ef3f1f793f2aa1438192a3,Compartment,Rhizosphere,Bacteria,0.630476011,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Unassigned,
856be65f74a79f0c336e3776d7fcdf68,Compartment,Rhizosphere,Bacteria,0.560180402,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,A21b,uncultured_bacterium,
01f73aba3b13a7d056a44737b8b35cd7,Compartment,Rhizosphere,Bacteria,0.822850736,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
8fe36f3da19b6b6601d80fe096096ccd,Compartment,Rhizosphere,Bacteria,0.573112072,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Unassigned,
a2aa3221b07b7e717395ba286948c86f,Compartment,Rhizosphere,Bacteria,0.794695349,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unassigned,
442e8e8bbc17505d7bd8b4ca72bbdd4c,Compartment,Root endosphere,Bacteria,0.43069976,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned,
779ffee87b8cc2f7d2d00f7e4b2ced1d,Compartment,Root endosphere,Bacteria,0.543129104,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium,
bd922f24799091199283cfb9b19b5f8f,Compartment,Root endosphere,Bacteria,0.760486573,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,uncultured_Dokdonella,
3029df35c8a0e7564389349ed87eee77,Compartment,Root endosphere,Bacteria,0.617186905,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,metagenome,
cc79e93c7e7b7cb44ac1dacfad5c7480,Compartment,Root endosphere,Bacteria,0.322748612,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,metagenome,
1fc9c7f36533438fbabf87033542f254,Compartment,Root endosphere,Bacteria,0.516284654,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,
a6d5ca4341a8a05e4ac5818ba44bbf49,Compartment,Rhizosphere,Bacteria,0.76228709,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,Unassigned,
10e804ebd47d755a778329dcab4ad793,Compartment,Root endosphere,Bacteria,0.45440401,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Unassigned,Unassigned,
45ed593817036b0274cd09d2c779e941,Compartment,Rhizosphere,Bacteria,0.433012702,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Unassigned,
001d22620ae13575ca18c41d4f2fa52f,Compartment,Rhizosphere,Bacteria,0.288675135,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium,
6bae8216ad85a3f8b87aa9e7b021d735,Compartment,Root endosphere,Bacteria,0.344075898,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured_bacterium,
98aae00971fd2129e8b90e3ac8464a25,Compartment,Rhizosphere,Bacteria,0.381881308,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,Unassigned,
9a60fb013cbfa36b3cdafe273bc7b2b4,Compartment,Root endosphere,Bacteria,0.42025338,Actinobacteriota,Actinobacteria,Frankiales,Unassigned,Unassigned,Unassigned,
8b6a91beedfc78e2527aab18d17c69ed,Compartment,Rhizosphere,Bacteria,0.420812706,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2,Unassigned,
887aa154b5ef1c152b081f602e6c1351,Compartment,Rhizosphere,Bacteria,0.397642626,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned,
897312a270a1b27b1d0ba46cc5ae2c5c,Compartment,Root endosphere,Bacteria,0.36860489,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Sphingobacteriales,
4a180a7c9268129ccbfa77ed3bf7f21e,Compartment,Root endosphere,Bacteria,0.481343568,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned,
73d016528ab4eb4a4fccfa3de71ef0fa,Compartment,Rhizosphere,Bacteria,0.3385016,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_soil,
5d3413fd4a56a64f00a3bf85c9a06f6f,Compartment,Root endosphere,Bacteria,0.358057437,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,bacterium,
06c954688f1e95e67118fb7df5eb1ac1,Compartment,Rhizosphere,Bacteria,0.313337002,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,uncultured_bacterium,
0ee659e8c51298b4bc8082ec93ec5a20,Compartment,Root endosphere,Bacteria,0.565141368,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
89c589e18239553d989e1f6ed8f4ee9a,Compartment,Root endosphere,Bacteria,0.792449157,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Unassigned,
59d2d5e6ec6d306e166da2564232bf4c,Compartment,Rhizosphere,Bacteria,0.64182116,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_Rubrobacteria,
18bca63e7f4ed4f05a4a8ff4217717e6,Compartment,Root endosphere,Bacteria,0.288675135,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,uncultured_Niastella,
d550d9387a67bc9d55d8e81bd09eb332,Compartment,Root endosphere,Bacteria,0.448188981,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Unassigned,
a17241d0d7d1b7604ad54cac1214ab06,Compartment,Root endosphere,Bacteria,0.387692177,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,Unassigned,
3dd8bbb1bd182af35d30f6b6360de80e,Compartment,Rhizosphere,Bacteria,0.367990036,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
93c2476f9d832b99f5e47e72873b9827,Compartment,Root endosphere,Bacteria,0.538597765,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Unassigned,
ab781336801d6a08394a8184334688c9,Compartment,Rhizosphere,Bacteria,0.345571473,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,uncultured,Unassigned,
f8ece6300e3b189c4ed9c2d516a484dd,Compartment,Rhizosphere,Bacteria,0.336084934,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,uncultured_Planctomyces,
78ff1516d178144ff9b28d16a0431a63,Compartment,Rhizosphere,Bacteria,0.549621082,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,Unassigned,
3490a5bcae3bfdcc9a8cabc4c0c171f7,Compartment,Root endosphere,Bacteria,0.270030862,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unassigned,
d351c84937acbf5ceebf7110bc701743,Compartment,Rhizosphere,Bacteria,0.541499707,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,metagenome,
9d3c8e0a4a6a6a3def386c76d04a9368,Compartment,Rhizosphere,Bacteria,0.335340918,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Unassigned,Unassigned,
